jenis_kelamin,usia,tinggi_cm,berat_kg,level_aktivitas,target_user,akg_energi_kkal,akg_protein_g,akg_lemak_total_g,akg_karbohidrat_g
Laki-laki,31,178.4,120.613561,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,176.7,120.344402,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,38,175.0,118.114184,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,38,176.4,117.86159,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,33,159.0,60.0,tidak_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Laki-laki,41,175.0,115.806977,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,40,172.2,109.349025,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,176.2,118.548733,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,156.5,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,151.6,77.033049,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,155.0,76.082517,aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,156.3,76.65949,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,150.3,75.279605,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,41,154.5,77.053948,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,44,159.2,77.00103,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,156.7,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,175.6,112.289883,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,169.5,102.810704,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,181.9,122.137917,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,177.5,120.151967,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,175.0,120.0,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,187.4,128.867444,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,35,168.9,50.0,tidak_aktif,Tambah_BB,2150.0,60.0,60.0,340.0
Laki-laki,41,174.9,109.908779,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,37,170.5,107.94747,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,39,151.7,79.843221,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,41,152.9,79.760922,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,41,155.0,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,152.4,76.202761,aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,31,163.3,68.803694,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,155.0,62.337721,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,35,153.0,62.903938,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,40,155.9,77.601483,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,155.6,77.684229,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,155.3,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,156.0,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,32,167.3,90.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,168.0,89.994351,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,34,164.3,74.803157,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,40,178.5,100.431625,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,37,178.1,98.790167,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,42,172.2,82.919584,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,37,179.2,101.285765,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,38,178.6,99.199287,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,39,154.9,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,175.8,112.010504,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,167.1,101.626189,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,41,175.0,116.594351,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,191.4,129.852531,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,173.2,84.315608,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,182.4,126.460936,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,186.9,125.064264,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,39,176.6,118.533246,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,39,177.0,117.29188,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,170.3,102.686239,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,32,164.1,46.655622,aktif,Tambah_BB,2150.0,60.0,60.0,340.0
Laki-laki,32,176.6,120.082941,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,30,161.1,49.516027,agak_aktif,Tambah_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,175.9,112.000381,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,175.8,112.10074,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,191.9,129.991623,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,191.3,129.232216,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,37,175.0,118.07381,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,39,175.0,119.029103,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,175.0,120.0,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,164.5,100.004418,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,177.9,112.438508,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,170.8,82.586893,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,37,175.0,118.206565,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,178.4,120.549592,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,190.0,124.269251,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,178.4,120.644178,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,190.7,128.856677,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,170.3,103.0344,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,170.0,103.841672,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,41,173.6,109.889334,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,175.0,118.102897,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,37,175.0,119.434645,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,172.6,110.714711,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,177.5,121.204668,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,35,173.3,103.669116,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,176.7,118.363376,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,41,174.8,108.308112,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,55,178.0,84.0,sangat_aktif,Turun_BB,2150.0,65.0,60.0,340.0
Laki-laki,56,179.0,90.0,agak_aktif,Turun_BB,2150.0,65.0,60.0,340.0
Perempuan,51,159.0,50.0,sangat_aktif,Jaga_BB,1800.0,60.0,50.0,280.0
Laki-laki,55,165.7,80.993213,agak_aktif,Turun_BB,2150.0,65.0,60.0,340.0
Laki-laki,55,165.0,80.0,agak_aktif,Turun_BB,2150.0,65.0,60.0,340.0
Laki-laki,55,167.3,80.400306,agak_aktif,Turun_BB,2150.0,65.0,60.0,340.0
Laki-laki,51,174.6,82.130728,agak_aktif,Turun_BB,2150.0,65.0,60.0,340.0
Perempuan,61,165.0,66.0,agak_aktif,Jaga_BB,1800.0,60.0,50.0,280.0
Laki-laki,55,176.9,80.491339,agak_aktif,Turun_BB,2150.0,65.0,60.0,340.0
Perempuan,52,169.0,87.0,tidak_aktif,Turun_BB,1800.0,60.0,50.0,280.0
